"ENSEMBL","GSM2691349","GSM2691350","GSM2691351","GSM2691352","GSM2691353","GSM2691354","GSM2691355","GSM2691356","GSM2691357","GSM2691358","GSM2691359","GSM2691360"
"ENSG00000119772",5.32226424428146,4.97930388533866,5.38777530565887,4.9690742122531,5.26811457228947,4.92480955151185,5.54321389354234,5.5030264416176,5.02016450560734,5.46440393863845,5.03947175456228,5.16312371102259
"ENSG00000119777",6.67219044243091,6.92913828661307,6.98291437064991,7.03807742817472,6.90533861645325,6.88746921797771,7.00309787765135,6.96798205104239,7.14591868398609,7.04039651071571,6.94734631750421,6.8788610953643
"ENSG00000119778",4.1297705749635,3.94789124127067,4.2332370925864,4.14293251422302,4.19629923840089,3.80650529456885,3.87720360807409,4.15729489909663,3.86791369937575,3.67029521191788,3.42933565755265,3.5150873976679
"ENSG00000119782",3.58132348650462,3.43483330818842,3.9093300934602,3.38535647444297,4.15884131493753,4.11528337179791,2.9332270159966,3.90683914504233,3.85737623585148,4.37082914973227,3.9138933066566,4.18762090909807
"ENSG00000119787",4.3488350016266,4.85400304898341,4.46364487783428,4.98335230376325,4.08974907625396,4.00708666018281,3.88743075148636,4.21365964346638,4.25669800060382,4.68371564256851,3.80282207518273,3.94033476141479
"ENSG00000119801",7.52998123390736,6.75080548765097,7.41861693399051,6.76328391170357,7.03389502350809,7.16325115471124,7.00309787765135,7.06779975460145,7.34808257384666,6.36373110150032,6.97450791189863,6.8257949975329
"ENSG00000119812",5.25607467253454,6.47506807648615,6.30964067892329,6.39177347511744,5.51207982782783,5.78550899548879,5.39338900943559,5.45707046074896,5.44999206521428,4.83440659026419,5.20806055566349,4.99350878071252
"ENSG00000119820",5.50435613099667,5.21770465355612,5.63959296781831,5.1529456600675,5.36997350148569,5.46942557619163,5.08446845030554,5.7560851926757,5.43589665255801,5.08548581504127,5.35506224545645,5.50924425076108
"ENSG00000119844",5.43082779054161,5.37376034300389,4.98776547899906,5.31600964663459,5.22647576037058,4.90735736238548,4.37920309597332,5.04399907702603,5.21227118327356,4.10529602892205,4.8059745538466,4.89791677400574
"ENSG00000119862",3.65948592500129,4.58417415767172,4.50094018371533,4.67864277804057,3.13398393080903,1.89263898547781,1.55284675245994,2.04161741531275,4.03619098746027,2.82210230872996,3.66987580316789,3.53583439384622
"ENSG00000119866",5.40836643589076,4.14050299333443,4.18405470112297,4.26872471049673,3.68960773754307,3.3406695523861,3.41545786054539,3.7219026648695,3.45780807897275,2.34130209960116,2.95554844237696,3.28117462991116
"ENSG00000119878",3.58132348650462,3.51649616271371,3.47744419167556,3.64089206688554,3.54868845819106,3.50217720760627,2.79881205206957,3.30942678861174,3.61619822513992,3.20071570278964,3.22047421409404,3.36085064082783
"ENSG00000119888",4.71260778228724,6.73383286116186,5.49416847927947,6.28919268475986,1.97213560419173,2.70722167148602,0.702416989491073,1.10325834149408,2.78595863932629,5.32708596458176,2.75532636750411,1.84573556388369
"ENSG00000119899",4.7349969371143,5.40089462395862,5.65321000940966,5.57676695628802,5.70922442601184,5.90840295148032,5.05073974173735,5.27140932945608,5.61076616301863,4.4546692503968,5.50629612711104,5.36211237590251
"ENSG00000119900",4.84715751601674,4.99363412161519,4.51757903267068,5.09495174793425,7.75336198937541,7.33439132580445,7.12100897726453,7.26328779897471,7.17855874302326,5.30359098634721,6.04203361043537,6.65377266472057
"ENSG00000119906",5.39436821069037,5.08569533329707,5.12004042276561,5.23678026419761,5.0421852042715,4.85369716566793,4.6190222677465,4.89021101020014,4.91230847158558,4.97083565184888,4.47386279773887,4.76071136836933
"ENSG00000119912",4.42654939913897,5.39010207514718,4.8341790308624,5.50600565887852,4.76590348079539,4.63787021448278,4.32379775916169,4.58631786414146,4.67191261868332,4.09039527147458,4.38411091707994,4.44692396221531
"ENSG00000119917",5.23659187615209,3.02458236544241,3.41487078831539,2.2123849560084,8.8444668806429,7.80969941936352,2.86240904615379,1.56981905153841,2.57063010985834,1.8920925611813,0.833361752004048,1.34799278379797
"ENSG00000119922",5.20686529821292,4.17863203654284,3.63214124710301,4.69608579060176,9.01967707130751,6.67186008980883,3.27450962746653,2.44082419473491,3.62864480892973,2.51501997920135,2.10261301357175,3.06982082636463
"ENSG00000119927",2.97616586057811,3.89288750192667,3.53087431842895,3.98159981292762,3.44876436722023,3.70626468663073,3.09199491823157,3.40934099884965,3.37157557760607,5.00301825146079,3.09408392761766,3.84933894923412
"ENSG00000119929",3.4317266770644,2.96764684036734,2.55710286936032,3.10973766618877,3.94076799684121,3.75167797329351,3.55030428251964,3.92772645869122,3.68931622891045,3.90979861352617,3.45894461537857,3.815801497037
"ENSG00000119938",0.780434819166359,2.10646000519914,3.82093288422341,2.73536878733277,4.15461864840723,4.17900462648173,3.42952400355391,4.01327096149466,5.11610196194284,3.86380568738252,3.60514300632426,4.16560241610688
"ENSG00000119943",4.54532742516124,2.81462638485136,3.65036217392279,2.90496835485352,4.50903201175702,4.56977176053243,4.91735544081506,4.11238756819308,5.50672237581506,4.49294299077075,3.90853821721079,3.39152847347704
"ENSG00000119950",6.38155668605475,3.88778159363743,4.30016135838397,3.93338663469764,5.66982222946404,5.55357004245383,5.52039452116812,5.87511920045181,5.86992042950591,4.59500372156697,5.39773104610295,5.31887444414234
"ENSG00000119953",4.71260778228724,4.87737527094479,4.79922159773718,4.91547795067443,4.75757469478478,4.37674899681731,4.01883842912968,4.84974280830455,4.68984108621858,3.84617315940488,4.47748396170679,4.61882896784631
"ENSG00000119965",3.01327708641339,3.22412605883971,3.68022813857114,3.29666570034007,3.27292558780849,3.16717921683962,2.80960815000527,3.43144758807357,3.52592915712537,3.37478365023776,2.96589731201746,3.01176316511746
"ENSG00000119969",2.08045921081154,4.01966898234132,3.02574049227499,4.31461821593216,1.83108645342056,1.44456063567854,1.26978989745959,1.79112369105536,2.33272276335294,2.85773697506402,2.04520884240394,2.37716205724781
"ENSG00000119977",5.775376550536,5.7166972984909,6.10576516772747,5.70003869080073,5.66982222946404,5.67640507213227,5.59561594637412,5.5030264416176,5.77513456924886,4.93791873425461,5.72769895884282,5.67895238421017
"ENSG00000119979",5.57431805999272,5.1680268879426,5.27682173888152,5.24272740214223,4.70656625027354,4.68545230626786,4.83784541765469,5.13885815703743,4.77908051799518,5.09795595751473,4.92744188703932,5.09018911765605
"ENSG00000119986",4.49374047714173,4.14478965950043,4.42888255172573,4.04196070111447,4.35928936567525,4.33260011193766,4.30865645252829,4.23056874387178,5.27101408423689,3.88698542374001,4.55835661511035,4.6915136505965
"ENSG00000120008",6.30505674710468,6.49114939988664,6.44974429923701,6.3260714580233,6.15200955625099,6.24351344468517,5.93208819484039,6.00117798018703,6.00135603115635,5.5467630053549,5.95639655890532,5.90043046226203
"ENSG00000120029",4.78949530784266,4.69062610595027,4.6682458338051,4.78571249580953,4.75757469478478,4.75679332079101,4.52061100649593,4.51564712251688,4.82577168313351,4.11022894292641,4.48829323620602,4.63494444813936
"ENSG00000120049",2.4352050866323,1.47735113537138,2.17615638677298,1.3252040082408,3.51614340448066,2.91110991224491,3.0741981192998,3.27723796035806,2.84047915329478,2.95964592486653,2.75532636750411,2.76466765246468
"ENSG00000120051",0.981086552707503,1.07183893388972,0.838300744843879,0.69869972358033,1.10333775329621,0.701423788362028,1.03236966790455,1.02787790597094,1.04440365107304,1.34068651383972,0.476035572959966,0.780385180582493
"ENSG00000120053",3.17758539742274,5.32925519085358,4.89147388211339,5.08174137957451,3.72990022229575,3.46857243825431,3.45036936952552,3.76316130109815,4.37222971843231,5.42733284537949,3.76776187601188,4.18324401225961
"ENSG00000120063",6.51449644249628,6.14782225416969,5.76055143354028,6.17253851938484,5.97533741891873,5.7141754082155,4.78685501815256,5.39467681410166,5.49487367686042,4.51542914685901,5.31109292098676,5.25148624736499
"ENSG00000120071",5.19883366349366,0.451404072089611,5.40039050116987,5.32163960733553,5.39882276623399,4.61961440156969,5.43058160928467,0.285392324665097,5.05746821923379,3.35829207149295,5.58225346604449,0.22106975067517
"ENSG00000120093",4.02918085764481,3.19134624536069,3.68022813857114,3.12698876179702,3.94566421560098,3.41312159008149,4.54018956543391,4.05183685392769,3.85737623585148,3.97073619323313,3.18547827426864,3.50810489684134
"ENSG00000120129",8.45725266380964,6.90974822988609,7.68629208746438,6.7987016116751,8.78646148035698,8.50359942726749,7.9418136340951,8.38054138495712,9.36532935500377,7.17124977912917,8.46941451288997,7.90729728036779
"ENSG00000120137",5.72033186478787,6.78759402809921,6.36033142446425,6.8358957706311,5.45998859972604,5.24764634680692,4.44991475935984,5.2997266766696,5.4072858309316,4.64004144130753,5.13885934763134,5.25982414805686
"ENSG00000120149",4.80015222282812,4.09692088071516,3.2573597725843,4.26483352883027,4.49907445899918,3.84891467527441,4.43255910331017,4.2882370378614,4.88662898905059,3.71631529958269,3.45894461537857,3.76398660824682
"ENSG00000120156",2.66245687102034,4.09692088071516,3.18420857787044,3.46212839622708,1.9332231051517,2.45604730323787,1.60335602857461,1.6723875108514,1.40430157676754,1.55845033940386,1.94414787837058,1.37894232623067
"ENSG00000120158",3.11066897113041,3.48978554442105,3.11591748498822,3.25803916252168,3.93092542520403,2.18521635027878,4.07807970571634,4.06603735592524,4.38695786364207,4.12492728444518,3.43679506119702,3.47267629460632
"ENSG00000120159",3.52461840214399,4.17444490004187,4.01154086762692,4.13015618641117,3.6837586944727,3.61705845164336,2.40219347528726,3.67942927639624,3.8198769392597,3.08521021642151,3.42933565755265,3.82706749517296
"ENSG00000120162",4.86249166418531,6.00775947469612,5.48911546930798,5.99718518601069,4.74358563501154,5.2357094666276,4.37557487539976,4.50526265777811,4.43026109474307,3.85795209029042,4.51672818303244,4.30104054815506
"ENSG00000120217",3.89642921042498,5.23590148423636,3.68022813857114,5.12745795050513,4.08087516316974,3.46857243825431,1.33101871648159,1.17489497260839,1.54227019962384,1.16218723266245,2.21099249101389,2.45183985477116
"ENSG00000120253",4.32320322034578,4.80338205681698,4.64420220877863,4.73035159831071,4.42036034550579,4.27932522492282,4.18559057921151,4.79395650645102,4.22015395731832,4.33756317964161,4.08030603659251,4.55250419788634
"ENSG00000120254",4.90260335903781,6.45449520079455,6.19536015848888,6.2033607932974,5.43060321643881,5.58996905936504,5.59561594637412,6.16955752274238,6.05306166095637,5.26651082668559,5.91960139887072,6.04251826654116
"ENSG00000120256",6.03085075387783,6.63292737265746,6.67929793630644,6.88234967169329,6.15729549452893,6.5169145490324,5.38799663615224,5.87914612885392,5.90998626093475,5.32920301951414,6.09721001257282,5.96687085019936
"ENSG00000120265",5.14968159945141,6.45880547647411,6.32673625733345,6.41038617562754,5.59700124032658,5.805835354769,5.17700381071471,5.9122738023325,5.90231792992403,5.43914273852484,5.80898601080982,5.97448995666752
"ENSG00000120278",2.55330091782016,3.05222910824302,2.70389826127861,1.84639521717188,2.18584936156986,1.62621919098675,0.792244639237947,1.72106078383734,2.33272276335294,1.64257454107344,1.32643373787085,1.95246684796388
"ENSG00000120306",0.981086552707503,2.64342867111062,2.62009235526151,2.60600881675474,1.26875613755096,1.23668796409361,0.702416989491073,0.948340673323152,2.18885051757135,4.28618022765302,1.4787367077861,1.07312350715689
"ENSG00000120314",4.96549606352953,5.53431067651136,5.41999416523229,5.45398140348641,5.22244675678528,5.05051265519838,5.22819531423379,5.20879035559808,5.55968199051262,5.6721478257365,5.03947175456228,5.13166751909698
"ENSG00000120318",5.1031054180635,4.86443747631207,4.88891834430432,4.62804390131057,4.55140445599995,3.80650529456885,5.51215647524775,5.03680700024831,4.95741020020152,4.36258429176,4.55835661511035,4.55927557928664
"ENSG00000120327",0.864072959739187,0.608634045429044,1.45073597124098,0.603312850353625,1.95281054461854,1.35911180463599,1.36068544691233,2.36627777977397,2.04768327876802,1.34068651383972,1.35820779343773,2.34617388649551
"ENSG00000120333",3.86632055374183,3.88778159363743,3.93433090088647,3.77278373197611,4.00315825989542,4.08011174516021,4.10023238675281,4.34368850776835,4.22426042012398,3.76717265881978,4.05629311348902,4.2517291651141
"ENSG00000120334",2.52788014819462,3.52966828304607,3.21717894578959,3.77825345748382,2.38642799276023,2.469700756913,1.91466397442039,2.36627777977397,2.04768327876802,1.43806402388712,2.19348525367093,2.74103889276973
"ENSG00000120341",3.06721315138755,0.87947343489863,1.77245938967329,0.830905641818144,3.35618609190039,3.04481845903187,3.11828513340064,3.10455003679377,2.86172324377155,3.33319575500246,1.6425245476448,2.24900365939357
"ENSG00000120370",3.73917908495515,3.52309725586906,3.79932205870314,3.7999273134789,4.14187598178581,3.65937528525399,3.28228145693224,3.84778905860937,4.26469470581996,3.43892706011273,4.05144219166256,4.14774242120516
"ENSG00000120437",3.17758539742274,6.58246625040703,5.25118321145939,6.27572079029876,2.34255379535475,3.54149620379269,1.44619206152888,1.45939653890484,3.40089618724164,5.96817090024288,2.52276898134447,2.70485389732448
"ENSG00000120438",6.98341804054916,7.865613010004,7.53637397267363,7.73323316138624,6.7690381308469,6.61309454574012,6.83956141194849,6.99853573516699,7.09019696370821,6.84562361282304,6.86817936195356,6.8869581229504
"ENSG00000120440",0.981086552707503,0.505740409439284,0.960164414370793,0.788169114809327,1.62676778385167,1.80918194711682,1.26978989745959,0.948340673323152,2.04768327876802,1.43806402388712,1.98542559655791,1.40924184124372
"ENSG00000120451",5.66164319932806,5.93784394507104,6.30581399304534,6.07034938698405,5.78494032538152,5.58370440213299,5.7866750168936,5.85889813489495,5.66010319177537,4.20550247474559,5.78141978345112,5.79823697594532
"ENSG00000120458",2.93807474078204,2.51685564320762,3.11591748498822,2.47741042632283,3.72421259285105,3.31820491089162,4.01883842912968,4.00346622345711,4.06395170215437,4.70016753926023,3.5985070658056,3.54950180319155
"ENSG00000120509",4.51006042960408,5.29880357750917,5.45842001139338,4.94008698311534,4.56419565886132,4.73434571978296,3.922665390476,4.35143898406983,4.89695569684307,4.75474093517637,4.68903410512179,4.90324907289683
"ENSG00000120519",2.84850442945427,4.16603399273673,2.99755037935837,4.55981284307226,3.44876436722023,3.30303176370105,2.6978295709719,2.4552821461902,3.03068337475163,2.00233726253769,2.59121654505663,2.3304265709863
"ENSG00000120526",3.17758539742274,4.81418771217656,4.38603098831792,4.6340896460364,3.87555719170926,3.89518094278708,3.49117771721773,3.93290137583379,3.79248212733927,3.11496505979457,3.70118461465288,4.15222819076008
"ENSG00000120533",4.91980752362216,5.19721306343985,5.25912062789707,5.07063957767264,5.08275383670294,4.81143021425156,5.02780773504557,5.31566191646032,5.54004925014933,5.27092298896927,5.22323767848481,5.52489532237008
"ENSG00000120539",4.41619528614502,4.68180323301057,3.89411897298597,4.61281776005848,4.68915463528736,4.19963459382801,3.48445598357043,3.91208939237938,4.10906450815894,3.65687240662897,3.43679506119702,4.12053089724625
"ENSG00000120549",6.82219739706381,6.69635917300055,6.9617914052404,6.87343334789267,7.8020952459678,7.45855473469543,7.3476414037156,7.0986353731981,8.1812483581759,6.12749635276248,7.37329262071046,7.21692250320683
"ENSG00000120594",6.22822329979948,3.63092746561805,4.86830942302396,3.26584764786342,5.21232474466506,3.56076102122606,6.36884277221203,5.532301990736,5.17880731507772,3.62964622799926,5.03947175456228,4.78402268640969
"ENSG00000120616",5.30366076452613,4.47945574837196,4.60425596952777,4.53740832585429,5.19598034415381,4.69129122281013,4.78138125683124,4.96284264724988,5.26504696396871,4.44298628895984,5.26992358850161,5.31687795520235
"ENSG00000120647",2.47565404601586,2.70278066594393,2.74968853499562,3.05671104829628,2.16920049704247,2.15172843507472,2.48534356053203,2.22154381500595,2.40685776834103,2.67005021196591,2.08373094410892,2.4663225093145
"ENSG00000120656",4.83425336928266,4.13620355227032,4.08035482124128,4.0374061658213,3.95054387375993,3.74607887654452,4.26617935943176,4.4340543530651,4.30790141799907,4.07028512832898,3.74390593115837,4.16560241610688
"ENSG00000120658",1.40072338612244,0.87947343489863,1.17677517300178,0.912758579322055,2.02860452518614,1.55114788690371,2.32904240102105,2.33534615191914,1.82783231530062,1.72206252153615,1.71793516068578,2.10834078695433
"ENSG00000120662",3.35429827297265,3.15780428352462,3.19252207747743,3.00166080854657,3.67788584136831,3.37008841287614,3.40837302365331,3.34867843975685,3.85207850067562,4.42726036524314,3.43679506119702,3.42898056696278
"ENSG00000120675",6.02291142525861,7.78551786965529,7.64448313283442,7.2279227296963,7.25857186401424,6.81911822898625,7.07309155319024,7.26174634072334,7.56557274260348,7.05581993003091,7.92002727915404,7.86659005151943
"ENSG00000120685",4.73221722071684,5.66689649050269,5.16297858623015,5.52076464234504,5.08719184205843,4.34005272015499,4.9808203419038,4.96284264724988,4.80946444378706,4.35429204429248,4.38024731178298,4.67602118197342
"ENSG00000120686",6.19226662511405,6.11760886918204,6.11891017537972,5.98659232126766,6.46412752676777,6.31993776448798,6.02765542190257,6.47555227811911,6.51107908461077,5.57379867101603,6.35318444685778,6.55475190056661
"ENSG00000120688",3.861240782296,4.34806714755883,3.99262229525272,4.15559668895234,3.81797891786636,3.92522086092458,3.55030428251964,4.23894955149888,4.39061652611012,3.79194446300834,3.85942633090424,4.17885379622553
"ENSG00000120690",7.12259378514169,6.69708907707779,6.37866281735727,6.75429194090655,7.09742162360236,6.74175131839355,6.14418750603401,6.32229626075376,6.52861892167834,4.76416083930241,6.29998342548592,6.52046400195422
"ENSG00000120693",0.329184495097343,0.70467526914974,0.451758918178153,0.391240530761605,1.17179739734496,1.41663627269824,0.74802982761409,0.948340673323152,1.18587691497584,2.1047522981387,0.739970919107257,0.733259056180363
"ENSG00000120694",4.6984360384844,7.37733363394257,7.36123653478361,7.20982130413471,5.94997664916261,5.07304937821953,5.35705319361098,5.98880791513703,6.75978170915503,5.4411016891035,5.90622947858532,6.13607189109112
"ENSG00000120696",4.02464419343221,2.74856460700747,3.07153344854241,3.00166080854657,4.34082404568624,4.23604104824758,3.81962043579063,4.35914804549214,4.11792022611376,3.04455773188803,3.14961227714081,3.3055428338127
"ENSG00000120697",3.95004757081482,4.29119424986858,4.40045672779591,4.36637826924854,4.19629923840089,3.64741088462262,4.34991858448077,4.44857996663878,4.37961258549073,3.7033158116499,4.40327524723894,4.48653953994373
"ENSG00000120699",3.60582760112079,4.5294901432087,3.93433090088647,4.48819396710277,4.40266508429441,4.05315863657115,4.72831774613711,4.94246117240047,4.65680013340031,5.17059464529048,4.42594138395957,4.70378894520641
"ENSG00000120705",6.04323923311262,7.36773864229066,7.03006475297896,7.22592263945563,6.29890336473086,5.9295523642971,6.03227156332371,6.36503766344223,6.45014697565664,5.46247639562929,6.20051397007299,6.3983292831503
"ENSG00000120708",14.4816050100106,13.7183786924431,13.8733183302241,13.9062132240895,12.4468322711322,12.394832203629,12.2537629205706,11.440587001065,11.3404371571758,10.101609265099,11.978045070715,11.1757327896803
"ENSG00000120709",6.47679837923704,5.59352752937188,5.65170333623921,5.73421184239495,6.25717195901987,6.21441101410145,6.47692206068344,6.05319283037904,6.16944222428928,5.18936279384854,5.81185731337304,5.65702451106387
"ENSG00000120725",5.82579271539785,5.32737068028308,5.88502919887389,5.64870540302852,6.39152510848704,5.92584257287868,5.97827269964849,6.16955752274238,6.42539156703238,5.88138404528672,5.62205874579657,5.46485648108479
"ENSG00000120727",5.60046547335447,5.61840074146209,5.60263970201111,5.58146751589017,5.9967259414928,6.07398155836776,5.29694251838354,5.58420391110186,6.12181074275346,5.3892840043976,5.59397722146724,5.68050598101881
"ENSG00000120733",6.88923708273646,6.53753020369108,6.74506580828017,6.7312112415134,6.57650701333687,6.60692971959676,6.35324722412811,6.34188128080331,6.36530181543298,5.57201197040034,5.93021040871355,6.06410304357846
"ENSG00000120738",9.76779367417223,4.26386628708636,5.74650416391629,5.99130986586757,8.72032289258527,8.78803792337271,8.03991469528361,8.0198832431312,9.22226999797336,7.2142670717063,9.08608337114304,8.12146252268236
"ENSG00000120742",7.17317395873856,7.37459871317732,7.15868309348907,7.3550658166978,7.19625478763437,7.3226836061155,6.8925664816118,7.51607608260093,7.25581413839415,6.37504671060713,7.33488291229414,7.35125375172593
"ENSG00000120756",0.442358861459901,3.06132819580643,1.3650687474681,2.94442634529591,0.791498368974311,0.79115581553123,0.073503634308669,0.348716317606885,0.887533772003577,2.1047522981387,0.64011354574165,0.287823007615364
"ENSG00000120784",3.55009620476237,3.04307226823391,3.03501610415757,3.17753785439371,3.19282434952312,3.07192637501929,2.86240904615379,3.13180812388566,3.30334075527036,2.90392070800903,2.92404882337043,3.21410576476995
"ENSG00000120798",4.4605360666247,4.47605760690463,4.8181500166788,4.43030958698178,4.47895076840655,3.92522086092458,4.20207249623488,4.61235492112389,4.81219514959613,5.08046742021387,4.31697956908326,4.36040016484035
"ENSG00000120800",3.97377600581176,5.64436693179289,4.95637699899831,5.67533341849208,4.60809234377875,4.62877118388636,4.19385507458509,4.17049897090405,4.58197148098152,3.85207464599761,4.38796420308925,4.45783654130127
"ENSG00000120802",5.40313300520822,6.40799661190449,5.03012895864509,6.78789617382063,4.08087516316974,3.92522086092458,3.89251726379622,4.45218863303209,3.88357697433088,4.26421852329386,3.65715952187802,4.22642667469378
"ENSG00000120805",6.45504679665159,6.74517010250674,6.65092157419625,6.72272585859961,6.55343810414006,6.78812272250906,5.99018472493054,6.51921314521834,6.63732243892088,5.77046391577338,6.50371772636115,6.61123389787603
"ENSG00000120820",5.19075706538824,2.92840191898265,3.47062411603198,3.60440627716646,4.48904770078196,4.07565438418492,4.32755838572277,4.19224070427002,3.66535296153683,2.76068258905226,3.47352429053143,4.21789292680033
"ENSG00000120832",2.66245687102034,2.71436358461619,2.7383764965256,2.3943629441226,3.59928008150581,3.20031446658242,3.58841728331009,4.103235890105,4.22835522753114,4.52284731775404,3.5442911985397,3.82706749517296
"ENSG00000120833",4.42998432223493,2.87779514792147,2.82648256697423,3.43468169054863,4.98149558925532,4.97832396424637,5.50054360637813,5.08409051004596,4.96479195469378,4.12004445709797,4.01702121173862,4.305074750019
"ENSG00000120837",4.02918085764481,4.21169870915035,4.01154086762692,4.38442300296039,4.08974907625396,3.53501700410028,3.78721495330964,4.32412817297572,4.2077639682369,3.74196806823283,4.07553532019099,4.26006566605525
"ENSG00000120860",4.56107724690555,4.55225866103054,4.48410719483975,4.22933238661355,4.83350138460407,4.97354021858591,4.01417903564119,4.65055009131796,5.40004358240672,4.91836454842458,4.61534691724396,4.88719268387736
"ENSG00000120868",4.41619528614502,4.51631638887138,4.41473964887337,4.43030958698178,4.5768744484832,5.21963841939194,4.22241357994395,4.2841934534289,4.37222971843231,3.68359428204472,3.99697696117204,4.07872636981054
"ENSG00000120875",6.6487969476232,9.34333265058157,9.08634206490995,9.23069562910249,4.87772297481035,5.00200761443724,2.92332051949218,4.52937781555172,5.82059605794982,3.06502715841928,6.93423026115624,7.16126188344201
"ENSG00000120885",10.4807565814474,9.12801476991003,9.71442887736561,7.93647655122411,7.52380522838621,9.19036879390483,6.24506369668072,7.04945354152713,7.87434664667749,7.96582896064094,8.79230122169566,6.5915505944773
"ENSG00000120889",6.82154370892028,7.27056044605178,7.47294926973268,7.38674224789134,7.44214102466882,7.52504309108949,6.77699045171137,7.14563863830889,7.50103450810895,7.22510817604817,6.94211419537993,6.9552916352239
"ENSG00000120896",6.64436812136951,6.76758075874057,6.63575940563999,6.74384646634014,6.42346495168388,6.30383044318981,6.99484422092768,6.82221742562074,6.49757078948284,6.72056076662381,7.07353495897119,6.97947376354532
"ENSG00000120899",6.11754771030281,5.75084369083546,5.05996921761633,5.70722515722005,5.17320010125381,5.33602191635128,5.94927602843654,5.41885289415269,5.15103452083412,4.55576500045996,4.88444590396755,4.75187159024275
"ENSG00000120910",5.49290621615946,5.30072575046511,5.32298964784991,5.40178359613564,5.25041631592435,4.80066711672064,4.85358029497407,5.08641449027917,5.52681074015273,4.26421852329386,5.31312086840965,5.20258502403907
"ENSG00000120913",6.40093965411545,6.13925422992043,6.65468734830503,6.48419915563665,5.82932801953347,5.59309121622229,5.74791034978459,6.04246009680562,5.93775982090794,5.37705706874294,6.51785405520131,6.48800538465148
"ENSG00000120915",3.86632055374183,2.31863286181869,3.24941263561377,2.02264707750257,3.07264128645692,2.88077160684946,3.5111570310277,3.1136934087892,3.03068337475163,4.13464363901189,2.76720959812881,2.43721033896128
"ENSG00000120925",5.71330122918903,5.04499310535082,5.51586262410804,5.22681356210641,5.33121163115369,5.15350181847088,5.24021564242028,5.60218091046941,5.28287478961901,4.21926598089612,5.6969664126542,5.6023409557044
"ENSG00000120942",3.24153513894955,4.11013430776843,4.13744881176132,3.82656961889299,3.30376095422915,2.31189707973554,3.47091782765199,3.60357575414891,3.23171773204272,3.36656142532986,3.45159915038443,3.89287621999552
"ENSG00000120948",5.83099861883092,7.21048232049241,6.88243850129,7.07964907785108,6.49033362593579,6.04918784245628,6.56954820656653,6.73454917682442,6.58479294749583,6.14922840191161,6.36202688572367,6.50914265204557
"ENSG00000120963",6.86533323676716,6.23885762309281,6.00905927719031,6.35106166246605,6.69754884113696,6.32932932853432,6.3234255476027,6.80679702889017,6.89922419514072,6.24876700503452,6.96357546098561,7.20779358578372
"ENSG00000120992",5.57276511864579,6.80665727161071,6.42614371537159,6.71988627065107,5.51372927227377,5.67493243230492,4.01883842912968,5.35474656579444,5.4072858309316,3.97615043445334,5.49562139684627,5.68205790660325
"ENSG00000121005",3.73363042513482,3.06132819580643,3.06249040161056,3.02024526875121,4.82820859238343,4.33633122833392,4.04191231173747,4.32412817297572,4.66890275957509,3.29037335031362,3.71964886998813,4.016119681401
"ENSG00000121022",5.7384527674686,5.80330838196426,5.82078443076293,5.66651190937157,5.79718212932099,5.7170402696541,5.66413779439148,5.87780506790787,6.05421551862793,5.46247639562929,5.63346471153162,5.92815980425518
"ENSG00000121039",6.50557089510971,4.13189125993829,4.37876366351659,4.19702529652076,5.37361136647176,4.33633122833392,7.12155060432771,7.28165796584778,5.2205172590663,4.41136113211368,5.62042193581912,6.57911074736087
"ENSG00000121057",4.55794100772381,5.25585459090746,5.00202530500932,5.19035232628997,4.6833037512091,3.97393786888356,4.74809525285904,4.85520460602831,4.98912853661865,5.52845359483445,4.80309150757458,4.80696331779116
"ENSG00000121058",4.82123275927139,4.87221406754707,4.72379303080677,5.05720365432931,4.44477465422419,4.57293788577822,3.98590216943164,4.40455687496982,4.5723389929342,4.13464363901189,4.49187840506568,4.54228715918592
"ENSG00000121060",6.26715145179747,6.64961440629585,6.55585193392718,6.59759854187545,6.86907298546002,7.81539163303783,5.51215647524775,5.28158659158502,5.45873227329028,5.59682663689584,4.93536290339399,5.00098885946512
"ENSG00000121064",5.29049410485396,4.21984829927945,4.19236908493841,4.57560569172907,5.09602710510968,4.16648354452648,3.03793205051859,3.23596491714126,4.71047986995105,4.25533937004475,3.70118461465288,3.32950626783386
"ENSG00000121067",5.4879711544915,4.75092009416968,4.82351283352391,4.84945783139882,5.72781878288303,5.60705790619926,5.18945644811284,5.51687720024925,5.51008992129647,4.80732498489413,5.1342786807739,5.4969527133607
"ENSG00000121073",4.39877156454935,5.5310394593231,5.13305658597665,5.41237533598907,5.14154482659829,4.34376463692718,4.99979933161275,5.24668692471299,5.48976572136666,5.34602854163004,5.09238473495017,5.10414817506712
"ENSG00000121104",3.71685524282981,2.97729350402239,2.64453775218269,3.02024526875121,3.09043551241614,3.11600417005025,2.52518788844429,2.52547525763536,2.72929655849969,2.85773697506402,2.32793249729145,1.91071699732822
"ENSG00000121152",2.32144536452151,4.66100424231366,2.98802992472852,4.87775896588119,0.273599842888937,0.875632037901119,0.393541767403583,0.285392324665097,1.00675612697485,2.20037643884724,0.921072866941402,1.25094919984967
"ENSG00000121207",0.691647853179381,3.08828611581377,1.47819739980399,1.82541335393008,0.393120175744971,0.273459712342044,0.556229757520172,0.285392324665097,0.456154050204978,1.04342327794136,0.476035572959966,0.351623713226974
