"SYMBOL","logFC","AveExpr","t","P.value","adj.P.value","B","contrast","ensembleID"
"SFXN3",-0.403101985246077,6.09262407295701,-1.26931555869852,0.228625376922635,0.39034395185553,-6.3056606482338,"HAEC-control","ENSG00000107819"
"KAZALD1",2.20004403385692,2.62848480335821,5.50656192298897,0.00013966780249363,0.00599530269305795,1.27024855237741,"HAEC-control","ENSG00000107821"
"FBXW4",0.178882321813872,5.02703291919824,1.0284195574954,0.324231493766038,0.489393584594747,-6.55925569826444,"HAEC-control","ENSG00000107829"
"NPM3",-0.141652747285216,3.66605020450867,-0.56377322584551,0.583391559000639,0.720477941346248,-6.73600095771126,"HAEC-control","ENSG00000107833"
"TNKS2",-0.561629576172319,6.32945246190788,-3.27555344222399,0.00671457985942571,0.0416533829416524,-2.98701652826152,"HAEC-control","ENSG00000107854"
"GBF1",0.126251952742602,6.92488521862625,0.642602985112244,0.532684453766325,0.679226073401574,-6.83581179457076,"HAEC-control","ENSG00000107862"
"ARHGAP21",-0.928427187993515,6.79830353739922,-3.7825941807742,0.00265516525187249,0.02517266792721,-2.02457301566529,"HAEC-control","ENSG00000107863"
"CPEB3",-0.382566547862278,1.15265311103434,-0.758479168001955,0.462942849649993,0.619124478724326,-6.11302247017728,"HAEC-control","ENSG00000107864"
"FBXL15",1.08944529893365,3.04607431013073,4.14752915098911,0.00138037125764303,0.0177185546193174,-1.08151015726818,"HAEC-control","ENSG00000107872"
"CUEDC2",0.358370164490827,4.94803116732001,2.09926003246147,0.057842524230487,0.157173253705724,-5.09037151393401,"HAEC-control","ENSG00000107874"
"SUFU",0.625154861413153,4.83133423400093,2.29293345361262,0.0409133735137071,0.124692567859202,-4.76241685257222,"HAEC-control","ENSG00000107882"
"ANKRD26",-0.223911555390413,3.59770283253481,-1.06634464861639,0.307454159323715,0.473528884576154,-6.34306090647093,"HAEC-control","ENSG00000107890"
"ACBD5",-0.498778684827839,5.07538554862911,-1.81581468211672,0.0946967785123823,0.216913111797509,-5.5559783958801,"HAEC-control","ENSG00000107897"
"LHPP",0.55854243709316,4.10467153019483,2.71645132902162,0.0188724882241529,0.0764925288082366,-3.90878875757454,"HAEC-control","ENSG00000107902"
"LARP4B",-0.312743396129004,5.70072668678577,-2.48813809246714,0.0287017816203726,0.0994876692236349,-4.45022493505336,"HAEC-control","ENSG00000107929"
"GTPBP4",-0.679354455302032,5.14568037167985,-2.25772667045882,0.0435914399739018,0.130581585758038,-4.83526111002535,"HAEC-control","ENSG00000107937"
"EDRF1",-0.17938563668203,3.57235398172982,-1.08742645098576,0.298412984308939,0.465295285755196,-6.29314581506858,"HAEC-control","ENSG00000107938"
"BCCIP",0.0186288601602724,4.72208332558947,0.093915672320328,0.926741077089287,0.956891479212984,-7.08071294083196,"HAEC-control","ENSG00000107949"
"MTPAP",-0.247628721102909,3.85020405812018,-1.51073797480062,0.156981159898405,0.305521038584206,-5.82763106111396,"HAEC-control","ENSG00000107951"
"NEURL1",-1.10920240189191,-0.283760349459183,-2.8609741566262,0.0144518325340363,0.0657379766171557,-2.96012681397028,"HAEC-control","ENSG00000107954"
"SH3PXD2A",-1.94969338150307,7.09233750205776,-6.69991466185535,2.30588883887465e-05,0.00274295158596822,2.88492547665657,"HAEC-control","ENSG00000107957"
"PITRM1",-0.531559790695531,6.00614568295952,-2.43898107798013,0.0313950097655652,0.105346347367959,-4.52428162544397,"HAEC-control","ENSG00000107959"
"STN1",0.216519767193697,5.20629660844626,1.10567708799107,0.290749225765797,0.457004759442043,-6.5002667428071,"HAEC-control","ENSG00000107960"
"MAP3K8",0.708543701453778,3.962223376371,1.11674384790992,0.286175472848144,0.452309379614976,-6.28232407164013,"HAEC-control","ENSG00000107968"
"DKK1",6.58616936057403,5.12196625326882,10.7972498566778,1.70052041952449e-07,0.000250953296832846,7.668583080983,"HAEC-control","ENSG00000107984"
"EBF3",6.76046142799918,0.763061924417358,7.84611884983477,4.87347071694795e-06,0.00135209857676618,3.78917477450608,"HAEC-control","ENSG00000108001"
"GLRX3",-0.658167756799437,5.36762677028553,-2.83245191692174,0.0152342605011115,0.0675955243134456,-3.82630920231175,"HAEC-control","ENSG00000108010"
"FAM208B",-0.645611901297273,5.76149086895701,-3.11580141048896,0.00901951600779665,0.0495247068180039,-3.30850993316612,"HAEC-control","ENSG00000108021"
"XPNPEP1",-0.0841144130744311,6.00430311175899,-0.496307346221847,0.628730455558847,0.755537580631815,-6.99320467477423,"HAEC-control","ENSG00000108039"
"SMC3",-0.509418244180585,5.37037817705728,-2.73678522825872,0.0181778690750985,0.075077056400016,-4.00573837827028,"HAEC-control","ENSG00000108055"
"SHOC2",-0.302144095467296,5.39732608474517,-1.31335194522822,0.213858423122488,0.374410679971477,-6.26302373591221,"HAEC-control","ENSG00000108061"
"TFAM",-0.683980934656886,4.17279069958436,-3.4322908453829,0.00503149400631665,0.0354083740195922,-2.63238655654961,"HAEC-control","ENSG00000108064"
"CCDC6",-0.0924263096120059,6.68418757852202,-0.410657822729031,0.688631448816518,0.800996033955946,-6.98503282375002,"HAEC-control","ENSG00000108091"
"CUL2",-0.485181411336095,5.04606030096009,-1.8439615668351,0.090252791863852,0.209838891023457,-5.50693704164481,"HAEC-control","ENSG00000108094"
"CCNY",-0.654632818315408,5.75050885751298,-3.33885876865763,0.00597502363956485,0.0388763229124589,-2.89995591053602,"HAEC-control","ENSG00000108100"
"UBE2S",-1.82483432652726,3.96485364139145,-3.95286278461721,0.00195344024289012,0.0214351744608414,-1.60001350679463,"HAEC-control","ENSG00000108106"
"RPL28",0.236227126397035,8.64808358661458,0.893975519374698,0.389082296906824,0.550487509778377,-6.49264060400066,"HAEC-control","ENSG00000108107"
"ZMIZ1",-0.661040995415541,6.42710698177937,-2.92212660659209,0.0129063434532758,0.0612256388824058,-3.63796804015847,"HAEC-control","ENSG00000108175"
"PPIF",-0.436086112750882,4.55751471946278,-1.5905552724956,0.13794619205049,0.279642970043293,-5.83027536773381,"HAEC-control","ENSG00000108179"
"PBLD",-0.477740864675282,2.35691733165519,-1.88684291405263,0.083845873063975,0.200455698060129,-4.94811558772387,"HAEC-control","ENSG00000108187"
"TSPAN14",-1.134316945791,6.50809679505779,-2.76022149826245,0.0174085199663447,0.0731204761820889,-3.91279113875945,"HAEC-control","ENSG00000108219"
"TBC1D12",-0.0808325353114876,3.04871125935839,-0.375079967415137,0.714209747511233,0.819010265322507,-6.70979569345184,"HAEC-control","ENSG00000108239"
"KRT23",-1.98557753561388,2.03069383294715,-3.18260433413149,0.0079716933701005,0.0460596580594275,-2.75796874859453,"HAEC-control","ENSG00000108244"
"NUFIP2",-0.242021453543137,6.30115327195608,-1.29493280733426,0.219937965823797,0.380810369048026,-6.24891972544032,"HAEC-control","ENSG00000108256"
"GIT1",-0.310210365441111,5.48863725458804,-1.84824654496651,0.0895931059686085,0.20891517303403,-5.5151882607009,"HAEC-control","ENSG00000108262"
"RPL19",0.14766827249491,9.31799958869819,0.622339427751556,0.545475412158221,0.690338938330347,-6.6249067250909,"HAEC-control","ENSG00000108298"
"FBXL20",0.317313209654368,4.1100178627052,1.38295369175411,0.19211339126452,0.348753841574442,-6.05553650239295,"HAEC-control","ENSG00000108306"
"UBTF",-0.11267442155615,6.29202620616968,-0.569073081745948,0.579903786568401,0.717706354228845,-6.9365021544646,"HAEC-control","ENSG00000108312"
"PSMD3",-0.21439736862818,6.6583181003105,-1.11517254406845,0.286821509890822,0.452884677566828,-6.44547660105532,"HAEC-control","ENSG00000108344"
"CASC3",-0.0677385313998862,5.62070776864544,-0.375996995769172,0.713545712395533,0.818369237967145,-7.05817814366776,"HAEC-control","ENSG00000108349"
"RAPGEFL1",-0.394866053713126,2.19164084002665,-0.950770642580212,0.360658615973917,0.524538231998185,-6.10466423644877,"HAEC-control","ENSG00000108352"
"RGS9",-1.09746905473071,2.26093269390509,-2.91431577054281,0.0130941888115747,0.0617478816479397,-3.23247067304723,"HAEC-control","ENSG00000108370"
"RNF43",2.78575805115836,1.91853804452326,3.16378674015876,0.00825379446040935,0.0469411967432697,-2.62064766075278,"HAEC-control","ENSG00000108375"
"ASPA",0.525662512525787,-0.792111136236541,1.1387315660063,0.277251567650554,0.443210010125009,-5.43743285083826,"HAEC-control","ENSG00000108381"
"RAD51C",-0.0578873330456458,3.47516551505646,-0.245188274920707,0.810493722308149,0.885502606375088,-6.85331029629132,"HAEC-control","ENSG00000108384"
"MTMR4",-0.118543063035052,5.2225714196197,-0.880104006674704,0.396253202668842,0.557142800432063,-6.72332220947785,"HAEC-control","ENSG00000108389"
"TRIM37",-0.956570402881075,3.94408421432299,-4.38763814962235,0.000904848010505377,0.0140997909237879,-0.868577572534295,"HAEC-control","ENSG00000108395"
"DHX40",0.109930705451401,5.60580529406668,0.339719684591096,0.739996604140529,0.837609289047858,-7.07165358062231,"HAEC-control","ENSG00000108406"
"TUBD1",0.904018426514822,2.71807192823051,4.04470869935265,0.00165739844894179,0.0195364901890014,-1.23817176603582,"HAEC-control","ENSG00000108423"
"KPNB1",-0.819379982557531,7.55932094991914,-4.59151390687356,0.000635710737332263,0.0116544475527631,-0.506287044510462,"HAEC-control","ENSG00000108424"
"GOSR2",-0.240866092892833,4.58655874217804,-1.23086460667617,0.242180424265996,0.404575108736067,-6.31438879731962,"HAEC-control","ENSG00000108433"
"PNPO",-0.359769037757447,3.30934129847745,-0.924139803662562,0.373798730708561,0.536127999132636,-6.38498116767063,"HAEC-control","ENSG00000108439"
"RPS6KB1",-0.254220430872729,4.68365761683562,-1.68740098976565,0.117575220205631,0.251637777292178,-5.70913069931578,"HAEC-control","ENSG00000108443"
"TRIM16L",1.71344780308479,4.95811861569924,4.60215536288064,0.0006241958286884,0.0116006327386803,-0.54685347953362,"HAEC-control","ENSG00000108448"
"CDK5RAP3",0.512005993604506,6.68573462710392,1.50880365226596,0.157469171089091,0.306118025583995,-5.9769505224115,"HAEC-control","ENSG00000108465"
"CBX1",-0.435850760433984,6.21037282599538,-1.75625184593414,0.104758814797581,0.232916035138604,-5.63182053180272,"HAEC-control","ENSG00000108468"
"RECQL5",0.851233978585634,5.28939121795745,3.84045013468941,0.00239146697002469,0.0237898121341957,-1.96806789391,"HAEC-control","ENSG00000108469"
"PIGL",0.438170362246879,3.24813170734916,1.66481975331657,0.122071934549392,0.258123121581728,-5.46561033516187,"HAEC-control","ENSG00000108474"
"GALK1",2.41055792912078,5.25035283188288,6.66865017521407,2.41135117627902e-05,0.00277723949082796,2.82234870913759,"HAEC-control","ENSG00000108479"
"INTS2",-0.200823689826215,3.38924573324886,-0.751984517087462,0.466694431906622,0.622649245068145,-6.5701251907464,"HAEC-control","ENSG00000108506"
"CAMTA2",-0.198231657651425,5.33489921736201,-0.873343605879779,0.399780508819998,0.560383167126206,-6.73240186991465,"HAEC-control","ENSG00000108509"
"MED13",-0.545250861380998,5.90787195306068,-2.3543858768808,0.036611591940878,0.115864832903067,-4.66681351840674,"HAEC-control","ENSG00000108510"
"ENO3",1.15646144822897,3.05573730409189,2.46335224072304,0.0300305024050207,0.102332236819908,-4.07150168961019,"HAEC-control","ENSG00000108515"
"PFN1",-0.475181832138121,8.76878368146039,-1.20611076225998,0.251239908541207,0.414600391273708,-6.1455730796017,"HAEC-control","ENSG00000108518"
"RNF167",0.261193310875172,6.22052527729852,2.16916047617655,0.051085124264886,0.144896157884914,-4.98278625965772,"HAEC-control","ENSG00000108523"
"SLC25A11",0.246910933663709,5.03859111902872,1.9017799228719,0.0817134960744647,0.197478506409489,-5.41032921936546,"HAEC-control","ENSG00000108528"
"CHRNE",2.00716289182929,0.773006322068061,2.92184265244117,0.0129131250962373,0.0612371358413469,-2.92032930859954,"HAEC-control","ENSG00000108556"
"RAI1",0.0943258282613684,5.59658057644261,0.359037326815049,0.725865637905743,0.827081327543521,-7.06457961468972,"HAEC-control","ENSG00000108557"
"NUP88",-0.889519344811881,4.3005582369507,-3.3013108067159,0.00640309013056619,0.0406003792396642,-2.88195113226203,"HAEC-control","ENSG00000108559"
"C1QBP",-1.14761015300512,5.37620992911441,-3.28750040096522,0.00656823938838595,0.0411035459347249,-2.98296533432994,"HAEC-control","ENSG00000108561"
"BLMH",-0.535385246686352,4.85764498861986,-2.36510302286392,0.0359072474805622,0.114535911564689,-4.63732211678089,"HAEC-control","ENSG00000108578"
"CPD",-0.623349391560174,6.05472793591911,-2.92958869294451,0.0127293939735744,0.0607380510367347,-3.63668434658661,"HAEC-control","ENSG00000108582"
"GOSR1",0.00411047315061186,5.26804376958728,0.027921617378731,0.978188104505704,0.987055962734726,-7.1286009685593,"HAEC-control","ENSG00000108587"
"CCDC47",-0.260567021729176,6.02264079366094,-1.22553002381143,0.24411055828266,0.406752150044918,-6.3581175170684,"HAEC-control","ENSG00000108588"
"MED31",0.274109372805241,2.75080931080417,0.957817031737149,0.357237194437356,0.521971608149773,-6.20907665762109,"HAEC-control","ENSG00000108590"
"DRG2",0.106276207892927,4.76604888048008,0.702048109738764,0.496170515819493,0.648961093008711,-6.82118144457218,"HAEC-control","ENSG00000108591"
"FTSJ3",-0.0864302289868171,5.47103509457143,-0.535280131837458,0.602329809676683,0.735300072400451,-6.98033240273372,"HAEC-control","ENSG00000108592"
"AKAP10",0.206015449204452,4.76667547665267,1.17394640885418,0.263407949565017,0.428911815890455,-6.40182924892737,"HAEC-control","ENSG00000108599"
"SMARCD2",0.293524182050747,6.46890116782269,1.32821572443399,0.209052824617583,0.369685674763481,-6.21083809488867,"HAEC-control","ENSG00000108604"
"SYNGR2",-0.711138419765342,4.65750921226734,-2.47113423930407,0.0296070286825323,0.10137691231815,-4.42710044715283,"HAEC-control","ENSG00000108639"
"B9D1",0.812882530746678,3.42784820915247,3.84894852641686,0.0023550661767107,0.0236342248082201,-1.70836543540275,"HAEC-control","ENSG00000108641"
"UTP6",-0.266640310707974,5.01402842466594,-1.25374973646744,0.234037620800218,0.396008483320405,-6.3149265991843,"HAEC-control","ENSG00000108651"
"DDX5",-0.815565821752166,8.44469355435746,-2.92349905826528,0.0128736153520109,0.0611656983378049,-3.46764176682576,"HAEC-control","ENSG00000108654"
"C17orf75",-0.00622995839782625,3.64406425064797,-0.0322943544678423,0.974773396251899,0.985588751219396,-6.90220332180706,"HAEC-control","ENSG00000108666"
"CYTH1",0.66718874054986,5.7887517007959,2.60970954348366,0.0229699338589306,0.0861264343165754,-4.23415529642536,"HAEC-control","ENSG00000108669"
"PSMD11",-0.457011833613277,5.82621314719637,-1.61448835472373,0.132643857777805,0.272330597595723,-5.85747941126191,"HAEC-control","ENSG00000108671"
"LGALS3BP",0.939714228782695,7.9183680690819,1.37288136119934,0.195142202007254,0.352323129866648,-5.99255308303565,"HAEC-control","ENSG00000108679"
"PEX12",0.683329673813048,3.27985978573595,2.21899607274672,0.0467301959750819,0.13690480238385,-4.63508527883003,"HAEC-control","ENSG00000108733"
"DHX58",2.31132903969538,2.86873371544336,3.32774590973722,0.00609860420989674,0.0393354923024921,-2.57371302790789,"HAEC-control","ENSG00000108771"
"KAT2A",1.04554212939093,5.84572506846985,2.77412645974145,0.0169673541146387,0.0719657809385997,-3.93136425193803,"HAEC-control","ENSG00000108773"
"RAB5C",-0.170049455168372,6.45035946811397,-1.01581440873652,0.329954575145912,0.494820724136151,-6.56290875366037,"HAEC-control","ENSG00000108774"
"NAGLU",0.405309816183343,5.49803531961354,2.02841068253459,0.0655403534552317,0.170588830448117,-5.2290898827431,"HAEC-control","ENSG00000108784"
"HSD17B1",0.581358584762531,2.13609581560375,1.32652422410826,0.209595211085171,0.370182724055334,-5.70812164607672,"HAEC-control","ENSG00000108786"
"MLX",-0.265127685272566,4.80657018936193,-1.17494859688823,0.263021987325689,0.428552031419512,-6.3932053085236,"HAEC-control","ENSG00000108788"
"CNTNAP1",0.584653071190388,2.22446117961336,1.5329471934229,0.151470216568656,0.297912455482692,-5.44979458408177,"HAEC-control","ENSG00000108797"
"EZH1",0.720180587957627,4.92644096747285,2.64688870734208,0.0214522453831158,0.0826977643403345,-4.13875940332949,"HAEC-control","ENSG00000108799"
"DLX4",0.0875501945425698,-0.816596399407729,0.143187227225601,0.888541654840201,0.933280170354196,-6.01580582023791,"HAEC-control","ENSG00000108813"
"PPP1R9B",0.207362007022445,5.86048378041243,1.0293726236162,0.32380176221727,0.488839649353974,-6.58296076355522,"HAEC-control","ENSG00000108819"
"COL1A1",3.5988031254683,10.4544349851347,2.43567919319765,0.0315844305174675,0.10579969491696,-4.14629301346563,"HAEC-control","ENSG00000108821"
"SGCA",-0.0331897993020879,-0.83851580105577,-0.0298538192860547,0.976679171379279,0.986299755531288,-6.07731397333842,"HAEC-control","ENSG00000108823"
"MRPL27",-0.473837701447377,4.27410498084003,-1.89789132538714,0.0822637945840992,0.198254981596662,-5.32028835423151,"HAEC-control","ENSG00000108826"
"VAT1",-0.311105036526214,6.9327338715054,-1.65333488565982,0.124416703534198,0.261291845171618,-5.73858982431108,"HAEC-control","ENSG00000108828"
"LRRC59",-0.747891246159453,7.09520231901604,-2.09709103311761,0.0580650702474012,0.15758063212561,-5.03272520858848,"HAEC-control","ENSG00000108829"
"RND2",0.789851247259611,-0.456362061717378,2.31055246028983,0.0396328789118527,0.121910610359929,-3.87864822553368,"HAEC-control","ENSG00000108830"
"ALOX12",1.62354921025773,-0.940393773034375,3.22843791385578,0.00732458266982222,0.0437649431533127,-2.28260866956543,"HAEC-control","ENSG00000108839"
